Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
345,19-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,77,207,NA
345,07-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,25,118,202,NA
345,08-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,114,215,NA
345,09-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,127,287,NA
345,14-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,120,260,NA
345,15-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,13,112,308,NA
345,16-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,30,106,150,NA
345,21-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,112,406,NA
345,22-04-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,13,131,379,NA
345,12-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,102,448,NA
345,13-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,80,110,NA
345,14-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,83,300,NA
345,25-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,100,892,NA
345,26-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,388,NA
345,27-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,94,602,NA
345,29-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,100,366,NA
345,30-05-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,104,408,NA
345,02-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,94,205,NA
345,03-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,87,163,NA
345,04-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,111,274,NA
345,16-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,76,174,NA
345,17-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,109,200,NA
345,18-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,106,236,NA
345,23-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,74,286,NA
345,24-06-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,57,105,NA
345,01-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,23,164,NA
345,02-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,32,191,NA
345,07-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,66,113,NA
345,08-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,88,111,NA
345,09-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,78,77,NA
345,21-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,54,56,NA
345,22-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,45,122,NA
345,23-07-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,51,116,NA
345,04-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,53,140,NA
345,05-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,72,75,NA
345,06-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,53,71,NA
345,10-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,110,80,NA
345,11-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,70,51,NA
345,12-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,77,100,NA
345,17-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,71,114,NA
345,18-08-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,66,91,NA
345,01-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,70,171,NA
345,02-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,85,203,NA
345,03-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,64,264,NA
345,15-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,79,238,NA
345,16-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,107,304,NA
345,17-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,76,214,NA
345,28-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,71,131,NA
345,29-09-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,46,173,NA
345,06-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,51,240,NA
345,07-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,12,69,236,NA
345,08-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,70,193,NA
345,23-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,121,365,NA
345,24-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,108,400,NA
345,27-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,12,76,366,NA
345,28-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,97,274,NA
345,29-10-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,23,124,252,NA
345,03-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,45,171,458,NA
345,04-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,21,172,321,NA
345,05-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,26,105,163,NA
345,24-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,26,142,455,NA
345,25-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,46,169,435,NA
345,26-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,224,392,NA
345,27-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,36,130,311,NA
345,28-11-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,26,127,346,NA
345,02-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,148,369,NA
345,03-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,12,136,236,NA
345,07-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,160,430,NA
345,08-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,159,451,NA
345,14-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,99,321,NA
345,15-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,106,375,NA
345,21-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,199,573,NA
345,22-12-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,28,223,616,NA
531,05-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,221,141
531,08-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,38,171,139
531,13-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,242,121
531,16-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,40,202,NA
531,21-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,277,127
531,27-01-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,170,129
531,02-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,393,184
531,05-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,282,177
531,10-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,156,120
531,13-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,36,190,NA
531,18-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,243,150
531,23-02-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,257,138
531,04-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,227,93
531,10-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,36,99,NA
531,13-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,225,102
531,18-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,28,121,73
531,23-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,98,69
531,26-03-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,171,60
531,01-04-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,116,81
531,09-04-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,127,85
531,17-04-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,194,76
531,22-04-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,209,88
531,27-04-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,37,205,64
531,01-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,233,NA
531,07-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,253,89
531,12-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,235,116
531,15-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,225,56
531,20-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,237,71
531,25-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,30,246,86
531,28-05-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,267,108
531,03-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,258,75
531,08-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,167,156
531,11-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,229,94
531,16-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,228,95
531,19-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,254,88
531,24-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,198,64
531,29-06-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,194,140
531,03-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,252,108
531,08-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,215,67
531,13-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,34,243,42
531,16-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,226,94
531,21-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,29,146,44
531,24-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,29,101,92
531,29-07-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,28,416,124
531,04-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,28,171,51
531,07-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,29,162,57
531,12-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,306,117
531,17-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,29,184,51
531,20-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,156,115
531,25-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,158,42
531,28-08-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,253,38
531,03-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,164,150
531,08-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,30,189,114
531,11-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,32,228,169
531,16-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,199,135
531,21-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,30,196,54
531,24-09-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,30,277,172
531,01-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,237,NA
531,07-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,33,204,151
531,12-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,36,210,138
531,15-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,38,234,104
531,20-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,35,427,179
531,26-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,31,411,136
531,29-10-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,36,450,225
531,05-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",21,72,161,117
531,09-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",21,77,334,197
531,13-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,41,504,192
531,18-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,54,360,241
531,23-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,46,374,186
531,27-11-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,44,426,116
531,03-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,56,590,NA
531,08-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,53,362,NA
531,11-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,51,138,NA
531,16-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,56,246,NA
531,21-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,54,269,NA
531,28-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",4,53,205,NA
531,29-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",5,43,142,NA
531,31-12-15,Delhi,Delhi,"Pritampura, Delhi",Central Pollution Control Board,"Residential, Rural and other Areas",9,44,420,NA
